Datum,Bundesland,Infizierte,Tote
2020-10-03,Niedersachsen,20777,690
2020-10-03,Nordrhein-Westfalen,72063,1882
2020-10-03,Rheinland-Pfalz,10975,256
2020-10-03,Saarland,3380,177
2020-10-03,Sachsen,7391,239
2020-10-03,Sachsen-Anhalt,2693,68
2020-10-03,Schleswig-Holstein,4898,162
2020-10-03,Thüringen,4158,191
2020-10-04,Baden-Württemberg,50763,1888
2020-10-04,Bayern,69486,2671
2020-10-04,Berlin,15574,231
2020-10-04,Brandenburg,4393,169
2020-10-04,Bremen,2598,59
2020-10-04,Hamburg,8176,272
2020-10-04,Hessen,19788,552
2020-10-04,Mecklenburg-Vorpommern,1220,20
2020-10-04,Niedersachsen,20954,690
2020-10-04,Nordrhein-Westfalen,72581,1884
2020-10-04,Rheinland-Pfalz,11015,256
2020-10-04,Saarland,3380,177
2020-10-04,Sachsen,7459,239
2020-10-04,Sachsen-Anhalt,2736,68
2020-10-04,Schleswig-Holstein,4914,162
2020-10-04,Thüringen,4200,191
2020-10-05,Baden-Württemberg,50934,1890
2020-10-05,Bayern,69631,2672
2020-10-05,Berlin,15648,231
2020-10-05,Brandenburg,4421,169
2020-10-05,Bremen,2619,59
2020-10-05,Hamburg,8241,273
2020-10-05,Hessen,19978,553
2020-10-05,Mecklenburg-Vorpommern,1220,20
2020-10-05,Niedersachsen,21075,690
2020-10-05,Nordrhein-Westfalen,72995,1884
2020-10-05,Rheinland-Pfalz,11086,256
2020-10-05,Saarland,3380,177
2020-10-05,Sachsen,7502,239
2020-10-05,Sachsen-Anhalt,2746,68
2020-10-05,Schleswig-Holstein,4938,162
2020-10-05,Thüringen,4205,191
2020-10-06,Baden-Württemberg,51191,1894
2020-10-06,Bayern,70006,2674
2020-10-06,Berlin,15949,231
2020-10-06,Brandenburg,4447,169
2020-10-06,Bremen,2632,59
2020-10-06,Hamburg,8339,273
2020-10-06,Hessen,20113,556
2020-10-06,Mecklenburg-Vorpommern,1293,20
2020-10-06,Niedersachsen,21284,691
2020-10-06,Nordrhein-Westfalen,73842,1886
2020-10-06,Rheinland-Pfalz,11215,256
2020-10-06,Saarland,3449,177
2020-10-06,Sachsen,7533,239
2020-10-06,Sachsen-Anhalt,2764,68
2020-10-06,Schleswig-Holstein,4978,162
2020-10-06,Thüringen,4223,191
2020-10-07,Baden-Württemberg,51579,1894
2020-10-07,Bayern,70381,2680
2020-10-07,Berlin,16237,231
2020-10-07,Brandenburg,4483,169
2020-10-07,Bremen,2702,59
2020-10-07,Hamburg,8451,274
2020-10-07,Hessen,20355,556
2020-10-07,Mecklenburg-Vorpommern,1304,20
2020-10-07,Niedersachsen,21456,691
2020-10-07,Nordrhein-Westfalen,74615,1891
2020-10-07,Rheinland-Pfalz,11308,256
2020-10-07,Saarland,3489,177
2020-10-07,Sachsen,7679,243
2020-10-07,Sachsen-Anhalt,2774,68
2020-10-07,Schleswig-Holstein,5032,162
2020-10-07,Thüringen,4241,191
2020-10-08,Baden-Württemberg,52231,1898
2020-10-08,Bayern,71034,2681
2020-10-08,Berlin,16615,232
2020-10-08,Brandenburg,4561,169
2020-10-08,Bremen,2805,60
2020-10-08,Hamburg,8544,276
2020-10-08,Hessen,20662,557
2020-10-08,Mecklenburg-Vorpommern,1332,20
2020-10-08,Niedersachsen,21743,694
2020-10-08,Nordrhein-Westfalen,75671,1894
2020-10-08,Rheinland-Pfalz,11499,256
2020-10-08,Saarland,3499,177
2020-10-08,Sachsen,7797,243
2020-10-08,Sachsen-Anhalt,2815,68
2020-10-08,Schleswig-Holstein,5076,162
2020-10-08,Thüringen,4260,191
2020-10-09,Baden-Württemberg,52814,1898
2020-10-09,Bayern,71759,2684
2020-10-09,Berlin,17112,233
2020-10-09,Brandenburg,4603,169
2020-10-09,Bremen,2880,60
2020-10-09,Hamburg,8669,276
2020-10-09,Hessen,21092,557
2020-10-09,Mecklenburg-Vorpommern,1344,20
2020-10-09,Niedersachsen,22142,695
2020-10-09,Nordrhein-Westfalen,76796,1900
2020-10-09,Rheinland-Pfalz,11602,256
2020-10-09,Saarland,3551,177
2020-10-09,Sachsen,7987,243
2020-10-09,Sachsen-Anhalt,2832,68
2020-10-09,Schleswig-Holstein,5155,162
2020-10-09,Thüringen,4322,191
2020-10-10,Baden-Württemberg,53344,1899
2020-10-10,Bayern,72402,2684
2020-10-10,Berlin,17555,234
2020-10-10,Brandenburg,4692,169
2020-10-10,Bremen,2880,60
2020-10-10,Hamburg,8814,277
2020-10-10,Hessen,21586,559
2020-10-10,Mecklenburg-Vorpommern,1373,20
2020-10-10,Niedersachsen,22490,697
2020-10-10,Nordrhein-Westfalen,78218,1905
2020-10-10,Rheinland-Pfalz,11808,256
2020-10-10,Saarland,3586,177
2020-10-10,Sachsen,8203,246
2020-10-10,Sachsen-Anhalt,2858,68
2020-10-10,Schleswig-Holstein,5209,162
2020-10-10,Thüringen,4363,191
2020-10-11,Baden-Württemberg,53868,1901
2020-10-11,Bayern,72843,2685
2020-10-11,Berlin,17828,234
2020-10-11,Brandenburg,4740,169
2020-10-11,Bremen,3058,60
2020-10-11,Hamburg,8912,277
2020-10-11,Hessen,21911,560
2020-10-11,Mecklenburg-Vorpommern,1373,20
2020-10-11,Niedersachsen,22662,697
2020-10-11,Nordrhein-Westfalen,79179,1911
2020-10-11,Rheinland-Pfalz,11904,256
2020-10-11,Saarland,3673,177
2020-10-11,Sachsen,8340,247
2020-10-11,Sachsen-Anhalt,2903,68
2020-10-11,Schleswig-Holstein,5235,162
2020-10-11,Thüringen,4435,191
2020-10-12,Baden-Württemberg,54345,1901
2020-10-12,Bayern,73186,2685
2020-10-12,Berlin,18075,234
2020-10-12,Brandenburg,4771,169
2020-10-12,Bremen,3080,61
2020-10-12,Hamburg,8963,277
2020-10-12,Hessen,22039,562
2020-10-12,Mecklenburg-Vorpommern,1373,20
2020-10-12,Niedersachsen,22662,697
2020-10-12,Nordrhein-Westfalen,79981,1913
2020-10-12,Rheinland-Pfalz,12106,256
2020-10-12,Saarland,3703,177
2020-10-12,Sachsen,8413,248
2020-10-12,Sachsen-Anhalt,2932,68
2020-10-12,Schleswig-Holstein,5260,162
2020-10-12,Thüringen,4442,191
2020-10-13,Baden-Württemberg,54939,1903
2020-10-13,Bayern,73788,2689
2020-10-13,Berlin,18327,234
2020-10-13,Brandenburg,4794,169
2020-10-13,Bremen,3113,61
2020-10-13,Hamburg,9040,277
2020-10-13,Hessen,22310,562
2020-10-13,Mecklenburg-Vorpommern,1416,20
2020-10-13,Niedersachsen,23265,696
2020-10-13,Nordrhein-Westfalen,81192,1917
2020-10-13,Rheinland-Pfalz,12235,257
2020-10-13,Saarland,3720,177
2020-10-13,Sachsen,8559,248
2020-10-13,Sachsen-Anhalt,2942,68
2020-10-13,Schleswig-Holstein,5325,162
2020-10-13,Thüringen,4488,194
2020-10-14,Baden-Württemberg,55639,1909
2020-10-14,Bayern,74459,2693
2020-10-14,Berlin,19033,237
2020-10-14,Brandenburg,4997,172
2020-10-14,Bremen,3166,62
2020-10-14,Hamburg,9153,278
2020-10-14,Hessen,22819,567
2020-10-14,Mecklenburg-Vorpommern,1472,20
2020-10-14,Niedersachsen,23560,702
2020-10-14,Nordrhein-Westfalen,82356,1923
2020-10-14,Rheinland-Pfalz,12410,260
2020-10-14,Saarland,3867,177
2020-10-14,Sachsen,8742,250
2020-10-14,Sachsen-Anhalt,2966,68
2020-10-14,Schleswig-Holstein,5391,163
2020-10-14,Thüringen,4555,196
2020-10-15,Baden-Württemberg,56488,1919
2020-10-15,Bayern,75535,2700
2020-10-15,Berlin,19537,237
2020-10-15,Brandenburg,5098,172
2020-10-15,Bremen,3274,62
2020-10-15,Hamburg,9288,278
2020-10-15,Hessen,23481,569
2020-10-15,Mecklenburg-Vorpommern,1532,20
2020-10-15,Niedersachsen,24009,706
2020-10-15,Nordrhein-Westfalen,84161,1931
2020-10-15,Rheinland-Pfalz,12647,260
2020-10-15,Saarland,3960,177
2020-10-15,Sachsen,9122,252
2020-10-15,Sachsen-Anhalt,2999,68
2020-10-15,Schleswig-Holstein,5456,163
2020-10-15,Thüringen,4636,196
2020-10-16,Baden-Württemberg,57455,1920
2020-10-16,Bayern,76680,2702
2020-10-16,Berlin,20088,239
2020-10-16,Brandenburg,5211,172
2020-10-16,Bremen,3377,62
2020-10-16,Hamburg,9456,278
2020-10-16,Hessen,24151,571
2020-10-16,Mecklenburg-Vorpommern,1590,20
2020-10-16,Niedersachsen,24724,710
2020-10-16,Nordrhein-Westfalen,86315,1936
2020-10-16,Rheinland-Pfalz,12884,262
2020-10-16,Saarland,4013,177
2020-10-16,Sachsen,9335,255
2020-10-16,Sachsen-Anhalt,3057,71
2020-10-16,Schleswig-Holstein,5510,163
2020-10-16,Thüringen,4711,196
2020-10-17,Baden-Württemberg,58653,1927
2020-10-17,Bayern,77904,2714
2020-10-17,Berlin,20764,240
2020-10-17,Brandenburg,5305,172
2020-10-17,Bremen,3477,62
2020-10-17,Hamburg,9457,278
2020-10-17,Hessen,25033,572
2020-10-17,Mecklenburg-Vorpommern,1590,20
2020-10-17,Niedersachsen,25287,710
2020-10-17,Nordrhein-Westfalen,88204,1943
2020-10-17,Rheinland-Pfalz,13227,263
2020-10-17,Saarland,4221,177
2020-10-17,Sachsen,9738,257
2020-10-17,Sachsen-Anhalt,3134,71
2020-10-17,Schleswig-Holstein,5600,163
2020-10-17,Thüringen,4793,198
2020-10-18,Baden-Württemberg,59353,1928
2020-10-18,Bayern,78940,2713
2020-10-18,Berlin,21127,240
2020-10-18,Brandenburg,5414,172
2020-10-18,Bremen,3564,63
2020-10-18,Hamburg,9750,280
2020-10-18,Hessen,25440,573
2020-10-18,Mecklenburg-Vorpommern,1680,21
2020-10-18,Niedersachsen,25581,714
2020-10-18,Nordrhein-Westfalen,89681,1943
2020-10-18,Rheinland-Pfalz,13404,263
2020-10-18,Saarland,4356,177
2020-10-18,Sachsen,9935,257
2020-10-18,Sachsen-Anhalt,3242,71
2020-10-18,Schleswig-Holstein,5626,163
2020-10-18,Thüringen,4881,199
2020-10-19,Baden-Württemberg,60053,1932
2020-10-19,Bayern,79735,2714
2020-10-19,Berlin,21429,241
2020-10-19,Brandenburg,5451,172
2020-10-19,Bremen,3590,63
2020-10-19,Hamburg,9910,280
2020-10-19,Hessen,25776,576
2020-10-19,Mecklenburg-Vorpommern,1705,21
2020-10-19,Niedersachsen,25852,713
2020-10-19,Nordrhein-Westfalen,90544,1946
2020-10-19,Rheinland-Pfalz,13652,263
2020-10-19,Saarland,4415,177
2020-10-19,Sachsen,10275,258
2020-10-19,Sachsen-Anhalt,3285,71
2020-10-19,Schleswig-Holstein,5714,163
2020-10-19,Thüringen,4913,199
2020-10-20,Baden-Württemberg,60721,1936
2020-10-20,Bayern,80880,2720
2020-10-20,Berlin,21905,241
2020-10-20,Brandenburg,5574,174
2020-10-20,Bremen,3630,63
2020-10-20,Hamburg,10003,281
2020-10-20,Hessen,26558,584
2020-10-20,Mecklenburg-Vorpommern,1719,21
2020-10-20,Niedersachsen,26356,717
2020-10-20,Nordrhein-Westfalen,92694,1963
2020-10-20,Rheinland-Pfalz,13957,265
2020-10-20,Saarland,4437,177
2020-10-20,Sachsen,10520,259
2020-10-20,Sachsen-Anhalt,3334,71
2020-10-20,Schleswig-Holstein,5879,163
2020-10-20,Thüringen,5000,201
2020-10-21,Baden-Württemberg,61694,1946
2020-10-21,Bayern,82102,2726
2020-10-21,Berlin,22727,243
2020-10-21,Brandenburg,5670,175
2020-10-21,Bremen,3725,63
2020-10-21,Hamburg,10207,281
2020-10-21,Hessen,27307,590
2020-10-21,Mecklenburg-Vorpommern,1790,21
2020-10-21,Niedersachsen,26611,719
2020-10-21,Nordrhein-Westfalen,94883,1970
2020-10-21,Rheinland-Pfalz,14199,265
2020-10-21,Saarland,4467,177
2020-10-21,Sachsen,10906,264
2020-10-21,Sachsen-Anhalt,3387,71
2020-10-21,Schleswig-Holstein,5989,163
2020-10-21,Thüringen,5098,201
2020-10-22,Baden-Württemberg,63132,1950
2020-10-22,Bayern,84090,2729
2020-10-22,Berlin,23698,243
2020-10-22,Brandenburg,5948,177
2020-10-22,Bremen,3868,63
2020-10-22,Hamburg,10407,282
2020-10-22,Hessen,28440,593
2020-10-22,Mecklenburg-Vorpommern,1877,21
2020-10-22,Niedersachsen,27426,720
2020-10-22,Nordrhein-Westfalen,97507,1980
2020-10-22,Rheinland-Pfalz,14640,265
2020-10-22,Saarland,4625,178
2020-10-22,Sachsen,11507,269
2020-10-22,Sachsen-Anhalt,3487,71
2020-10-22,Schleswig-Holstein,6147,163
2020-10-22,Thüringen,5250,201
2020-10-23,Baden-Württemberg,65085,1957
2020-10-23,Bayern,86054,2734
2020-10-23,Berlin,24481,245
2020-10-23,Brandenburg,6020,179
2020-10-23,Bremen,3876,63
2020-10-23,Hamburg,10683,283
2020-10-23,Hessen,29398,600
2020-10-23,Mecklenburg-Vorpommern,1936,21
2020-10-23,Niedersachsen,28078,723
2020-10-23,Nordrhein-Westfalen,100247,1994
2020-10-23,Rheinland-Pfalz,15146,267
2020-10-23,Saarland,4856,178
2020-10-23,Sachsen,12071,272
2020-10-23,Sachsen-Anhalt,3642,73
2020-10-23,Schleswig-Holstein,6284,164
2020-10-23,Thüringen,5394,201
2020-10-24,Baden-Württemberg,66838,1966
2020-10-24,Bayern,88319,2740
2020-10-24,Berlin,25374,248
2020-10-24,Brandenburg,6309,180
2020-10-24,Bremen,4152,64
2020-10-24,Hamburg,11043,283
2020-10-24,Hessen,31128,607
2020-10-24,Mecklenburg-Vorpommern,2056,21
2020-10-24,Niedersachsen,29101,728
2020-10-24,Nordrhein-Westfalen,104617,2008
2020-10-24,Rheinland-Pfalz,15781,268
2020-10-24,Saarland,5008,178
2020-10-24,Sachsen,12453,273
2020-10-24,Sachsen-Anhalt,3760,73
2020-10-24,Schleswig-Holstein,6520,164
2020-10-24,Thüringen,5546,202
2020-10-25,Baden-Württemberg,68482,1970
2020-10-25,Bayern,89986,2742
2020-10-25,Berlin,25790,249
2020-10-25,Brandenburg,6463,184
2020-10-25,Bremen,4342,64
2020-10-25,Hamburg,11346,283
2020-10-25,Hessen,32227,609
2020-10-25,Mecklenburg-Vorpommern,2133,21
2020-10-25,Niedersachsen,29640,729
2020-10-25,Nordrhein-Westfalen,107759,2017
2020-10-25,Rheinland-Pfalz,16118,268
2020-10-25,Saarland,5289,178
2020-10-25,Sachsen,13237,278
2020-10-25,Sachsen-Anhalt,3905,74
2020-10-25,Schleswig-Holstein,6662,164
2020-10-25,Thüringen,5802,202
2020-10-26,Baden-Württemberg,69582,1970
2020-10-26,Bayern,91565,2742
2020-10-26,Berlin,26094,249
2020-10-26,Brandenburg,6515,184
2020-10-26,Bremen,4405,64
2020-10-26,Hamburg,11513,283
2020-10-26,Hessen,32827,609
2020-10-26,Mecklenburg-Vorpommern,2164,21
2020-10-26,Niedersachsen,30476,729
2020-10-26,Nordrhein-Westfalen,110498,2017
2020-10-26,Rheinland-Pfalz,16549,268
2020-10-26,Saarland,5321,178
2020-10-26,Sachsen,13653,278
2020-10-26,Sachsen-Anhalt,3991,74
2020-10-26,Schleswig-Holstein,6775,164
2020-10-26,Thüringen,5863,202
2020-10-27,Baden-Württemberg,70767,1972
2020-10-27,Bayern,93277,2746
2020-10-27,Berlin,27017,250
2020-10-27,Brandenburg,6599,184
2020-10-27,Bremen,4486,64
2020-10-27,Hamburg,11853,283
2020-10-27,Hessen,34182,611
2020-10-27,Mecklenburg-Vorpommern,2196,21
2020-10-27,Niedersachsen,31035,732
2020-10-27,Nordrhein-Westfalen,114154,2020
2020-10-27,Rheinland-Pfalz,17088,268
2020-10-27,Saarland,5455,179
2020-10-27,Sachsen,13998,278
2020-10-27,Sachsen-Anhalt,4166,74
2020-10-27,Schleswig-Holstein,6936,167
2020-10-27,Thüringen,5935,203
2020-10-28,Baden-Württemberg,72884,1986
2020-10-28,Bayern,96420,2772
2020-10-28,Berlin,28064,251
2020-10-28,Brandenburg,6957,187
2020-10-28,Bremen,4689,66
2020-10-28,Hamburg,12153,283
2020-10-28,Hessen,35688,629
2020-10-28,Mecklenburg-Vorpommern,2328,22
2020-10-28,Niedersachsen,32244,735
2020-10-28,Nordrhein-Westfalen,117278,2059
2020-10-28,Rheinland-Pfalz,17789,276
2020-10-28,Saarland,5576,181
2020-10-28,Sachsen,14409,292
2020-10-28,Sachsen-Anhalt,4342,74
2020-10-28,Schleswig-Holstein,7218,167
2020-10-28,Thüringen,6200,203
2020-10-29,Baden-Württemberg,75137,1986
2020-10-29,Bayern,98958,2772
2020-10-29,Berlin,29206,251
2020-10-29,Brandenburg,7206,187
2020-10-29,Bremen,4878,66
2020-10-29,Hamburg,12548,283
2020-10-29,Hessen,37357,629
2020-10-29,Mecklenburg-Vorpommern,2483,22
2020-10-29,Niedersachsen,32975,735
2020-10-29,Nordrhein-Westfalen,121987,2055
2020-10-29,Rheinland-Pfalz,18417,276
2020-10-29,Saarland,5806,181
2020-10-29,Sachsen,15376,292
2020-10-29,Sachsen-Anhalt,4575,74
2020-10-29,Schleswig-Holstein,7491,167
2020-10-29,Thüringen,6383,203
2020-10-30,Baden-Württemberg,77455,2000
2020-10-30,Bayern,102051,2787
2020-10-30,Berlin,30333,253
2020-10-30,Brandenburg,7467,188
2020-10-30,Bremen,5094,69
2020-10-30,Hamburg,12939,283
2020-10-30,Hessen,39084,637
2020-10-30,Mecklenburg-Vorpommern,2616,22
2020-10-30,Niedersachsen,34222,737
2020-10-30,Nordrhein-Westfalen,127399,2081
2020-10-30,Rheinland-Pfalz,19107,279
2020-10-30,Saarland,6142,183
2020-10-30,Sachsen,16489,300
2020-10-30,Sachsen-Anhalt,4802,76
2020-10-30,Schleswig-Holstein,7709,170
2020-10-30,Thüringen,6625,201
2020-10-31,Baden-Württemberg,80206,2010
2020-10-31,Bayern,104750,2797
2020-10-31,Berlin,31425,253
2020-10-31,Brandenburg,7831,190
2020-10-31,Bremen,5326,70
2020-10-31,Hamburg,13350,283
2020-10-31,Hessen,40969,641
2020-10-31,Mecklenburg-Vorpommern,2782,23
2020-10-31,Niedersachsen,35936,741
2020-10-31,Nordrhein-Westfalen,132445,2100
2020-10-31,Rheinland-Pfalz,20099,281
2020-10-31,Saarland,6249,186
2020-10-31,Sachsen,17194,315
2020-10-31,Sachsen-Anhalt,5067,77
2020-10-31,Schleswig-Holstein,8023,174
2020-10-31,Thüringen,6951,204
2020-11-01,Hamburg,13746,283
2020-11-01,Niedersachsen,23097,531
2020-11-01,Schleswig-Holstein,8287,175
2020-11-02,Baden-Württemberg,83573,2027
2020-11-02,Bayern,109338,2808
2020-11-02,Berlin,32588,261
2020-11-02,Brandenburg,8326,195
2020-11-02,Bremen,5673,72
2020-11-02,Hamburg,14036,285
2020-11-02,Hessen,43366,654
2020-11-02,Mecklenburg-Vorpommern,2918,23
2020-11-02,Niedersachsen,37918,748
2020-11-02,Nordrhein-Westfalen,139475,2145
2020-11-02,Rheinland-Pfalz,20961,285
2020-11-02,Saarland,7029,192
2020-11-02,Sachsen,18744,322
2020-11-02,Sachsen-Anhalt,5323,79
2020-11-02,Schleswig-Holstein,8455,175
2020-11-02,Thüringen,7237,208
2020-11-03,Baden-Württemberg,85420,2029
2020-11-03,Bayern,112279,2809
2020-11-03,Berlin,33291,261
2020-11-03,Brandenburg,8691,197
2020-11-03,Bremen,5892,73
2020-11-03,Hamburg,14282,288
2020-11-03,Hessen,44563,663
2020-11-03,Mecklenburg-Vorpommern,2917,23
2020-11-03,Niedersachsen,38849,762
2020-11-03,Nordrhein-Westfalen,144071,2152
2020-11-03,Rheinland-Pfalz,21778,287
2020-11-03,Saarland,7225,192
2020-11-03,Sachsen,19489,324
2020-11-03,Sachsen-Anhalt,5422,81
2020-11-03,Schleswig-Holstein,8596,177
2020-11-03,Thüringen,7404,208
2020-11-05,Baden-Württemberg,90701,2056
2020-11-05,Bayern,119481,2843
2020-11-05,Berlin,35954,263
2020-11-05,Brandenburg,9062,203
2020-11-05,Bremen,6362,78
2020-11-05,Hamburg,15127,294
2020-11-05,Hessen,47457,699
2020-11-05,Mecklenburg-Vorpommern,3266,23
2020-11-05,Niedersachsen,41196,782
2020-11-05,Nordrhein-Westfalen,153746,2236
2020-11-05,Rheinland-Pfalz,23385,301
2020-11-05,Saarland,7563,194
2020-11-05,Sachsen,21114,350
2020-11-05,Sachsen-Anhalt,5897,86
2020-11-05,Schleswig-Holstein,9087,190
2020-11-05,Thüringen,8023,212
2020-11-06,Baden-Württemberg,93243,2072
2020-11-06,Bayern,123196,2847
2020-11-06,Berlin,37335,272
2020-11-06,Brandenburg,9556,204
2020-11-06,Bremen,6592,80
2020-11-06,Hamburg,15770,296
2020-11-06,Hessen,49304,708
2020-11-06,Mecklenburg-Vorpommern,3414,23
2020-11-06,Niedersachsen,42693,791
2020-11-06,Nordrhein-Westfalen,158926,2267
2020-11-06,Rheinland-Pfalz,24308,307
2020-11-06,Saarland,7765,195
2020-11-06,Sachsen,22941,365
2020-11-06,Sachsen-Anhalt,6169,88
2020-11-06,Schleswig-Holstein,9300,192
2020-11-06,Thüringen,8302,217
2020-11-07,Baden-Württemberg,96576,2092
2020-11-07,Bayern,127566,2881
2020-11-07,Berlin,38658,287
2020-11-07,Brandenburg,10082,208
2020-11-07,Bremen,6868,81
2020-11-07,Hamburg,16258,298
2020-11-07,Hessen,51396,729
2020-11-07,Mecklenburg-Vorpommern,3578,24
2020-11-07,Niedersachsen,43990,802
2020-11-07,Nordrhein-Westfalen,164875,2295
2020-11-07,Rheinland-Pfalz,25335,310
2020-11-07,Saarland,8128,198
2020-11-07,Sachsen,24252,386
2020-11-07,Sachsen-Anhalt,6481,88
2020-11-07,Schleswig-Holstein,9586,192
2020-11-07,Thüringen,8616,217
2020-11-08,Baden-Württemberg,99035,2107
2020-11-08,Bayern,130624,2895
2020-11-08,Berlin,39363,292
2020-11-08,Brandenburg,10296,213
2020-11-08,Bremen,7065,85
2020-11-08,Hamburg,16849,298
2020-11-08,Hessen,53136,741
2020-11-08,Mecklenburg-Vorpommern,3693,29
2020-11-08,Niedersachsen,45000,811
2020-11-08,Nordrhein-Westfalen,168184,2334
2020-11-08,Rheinland-Pfalz,25720,316
2020-11-08,Saarland,8327,199
2020-11-08,Sachsen,25872,389
2020-11-08,Sachsen-Anhalt,6583,89
2020-11-08,Schleswig-Holstein,9822,200
2020-11-08,Thüringen,8831,218
2020-11-09,Baden-Württemberg,100740,2111
2020-11-09,Bayern,133795,2911
2020-11-09,Berlin,39624,294
2020-11-09,Brandenburg,10515,215
2020-11-09,Bremen,7129,86
2020-11-09,Hamburg,17134,304
2020-11-09,Hessen,54004,753
2020-11-09,Mecklenburg-Vorpommern,3745,29
2020-11-09,Niedersachsen,46308,817
2020-11-09,Nordrhein-Westfalen,171607,2341
2020-11-09,Rheinland-Pfalz,26350,316
2020-11-09,Saarland,8426,199
2020-11-09,Sachsen,26676,402
2020-11-09,Sachsen-Anhalt,6734,90
2020-11-09,Schleswig-Holstein,9995,200
2020-11-09,Thüringen,8963,219
2020-11-10,Schleswig-Holstein,7436,135
2020-11-11,Baden-Württemberg,104665,2133
2020-11-11,Bayern,139857,2949
2020-11-11,Berlin,41997,301
2020-11-11,Brandenburg,11031,223
2020-11-11,Bremen,7363,88
2020-11-11,Hamburg,17857,304
2020-11-11,Hessen,57431,784
2020-11-11,Mecklenburg-Vorpommern,3907,31
2020-11-11,Niedersachsen,48379,834
2020-11-11,Nordrhein-Westfalen,180479,2395
2020-11-11,Rheinland-Pfalz,28028,325
2020-11-11,Saarland,9011,202
2020-11-11,Sachsen,28495,409
2020-11-11,Sachsen-Anhalt,7101,93
2020-11-11,Schleswig-Holstein,10447,205
2020-11-11,Thüringen,9375,224
2020-11-12,Baden-Württemberg,107622,2167
2020-11-12,Bayern,144671,3016
2020-11-12,Berlin,43113,312
2020-11-12,Brandenburg,11481,226
2020-11-12,Bremen,7558,89
2020-11-12,Hamburg,18249,305
2020-11-12,Hessen,59316,809
2020-11-12,Mecklenburg-Vorpommern,3910,34
2020-11-12,Niedersachsen,50145,841
2020-11-12,Nordrhein-Westfalen,185065,2463
2020-11-12,Rheinland-Pfalz,28954,334
2020-11-12,Saarland,9271,205
2020-11-12,Sachsen,30079,422
2020-11-12,Sachsen-Anhalt,7366,96
2020-11-12,Schleswig-Holstein,10691,208
2020-11-12,Thüringen,9748,228
